"Year","DOY","Trend"
2016,164,-1.57525525246981
2016,165,-1.50940249773556
2016,166,-1.38448117472679
2016,167,-1.23580111258549
2016,168,-1.09626558496319
2016,169,-1.00113136390341
2016,170,-1.26475081506627
2016,171,-1.38102630436852
2016,172,-1.33713935553997
2016,173,-0.983927670048668
2016,174,-0.883567178088291
2016,175,-0.849103744995314
2016,176,-0.9604939492363
2016,177,-0.853872914360546
2016,178,-0.702917633130594
2016,179,-0.648195665413763
2016,180,-0.569758664605503
2016,181,-0.505806830327696
2016,182,-0.500918359636454
2016,183,-0.405625658839828
2016,184,-0.274985075372539
2016,185,-0.230053191619482
2016,186,-0.303441217507056
2016,187,-0.385901206883913
2016,188,-0.359777602521828
2016,189,-0.191540511213733
2016,190,0.0733886794707949
2016,191,0.169639392063636
2016,192,0.19257793417792
2016,193,0.148434899091181
2016,194,0.367237207828343
2016,195,0.728807323125041
2016,196,0.858860755527487
2016,197,0.866317422133417
2016,198,0.959003318868146
2016,199,1.15267430212185
2016,200,1.21044438239263
2016,201,1.2239148470223
2016,202,1.1733862066835
2016,203,1.2143841634833
2016,204,0.941194673751499
2016,205,0.745226433322815
2016,206,0.750977568351354
2016,207,0.798002216926526
2016,208,0.711196819060664
2016,209,0.798086225124477
2016,210,0.983894655279348
2016,211,0.994580218129248
2016,212,0.854463944174124
2016,213,0.753492908485382
2016,214,0.706596019624406
2016,215,0.859643538277761
2016,216,0.954429607495356
2016,217,0.942868584575365
2016,218,0.934970017940332
2016,219,1.01143819269155
2016,220,1.01027213762007
2016,221,0.830090026557401
2016,222,0.724362654171449
2016,223,0.652630221361753
2016,224,0.631572510917879
2016,225,0.771533191170239
2016,226,0.783995123451267
2016,227,0.728890891729183
2016,228,0.680468524037257
2016,229,0.674299107174042
2016,230,0.586207640987452
2016,231,0.591724734285136
2016,232,0.622501283023245
2016,233,0.513539602496361
2016,234,0.390491404315443
2016,235,0.340773995136922
2016,236,0.483688539917767
2016,237,0.596311274309558
2016,238,0.72851047124499
2016,239,0.568669147469744
2016,240,0.567323961583531
2016,241,0.565612992635396
2016,242,0.425897426559729
2016,243,0.257220924398712
2017,152,-1.66647590104568
2017,153,-0.743101076648719
2017,154,-0.198491162628326
2017,155,0.092078606370083
2017,156,-0.426624849427464
2017,157,-1.31257824880804
2017,158,-0.500962521297171
2017,159,-0.385971629089406
2017,160,0.0028939103643403
2017,161,-0.154410114918746
2017,162,-0.884607889946875
2017,163,-0.811779044416919
2017,164,-1.06845153406116
2017,165,-0.973168683020574
2017,166,-0.133057849762061
2017,167,0.136791419900334
2017,168,-0.0698492706211142
2017,169,-0.245359497072782
2017,170,-0.0730847844563026
2017,171,-0.558359545492577
2017,172,-0.604692346988397
2017,173,-0.26432389333038
2017,174,-0.56190211849055
2017,175,0.212439325540324
2017,176,1.18710967952434
2017,177,0.694070022560568
2017,178,0.116954058972928
2017,179,0.135890347392664
2017,180,0.273691965100321
2017,181,0.0781376518262827
2017,182,0.710342519951506
2017,183,0.619152786358971
2017,184,-0.305733486468434
2017,185,-0.138175903798827
2017,186,0.958896808648303
2017,187,1.85329670134037
2017,188,2.02413393745996
2017,189,1.27042328163749
2017,190,-0.19116880135017
2017,191,0.120879915520154
2017,192,-0.124112403291165
2017,193,0.338024017687011
2017,194,1.28044586312628
2017,195,1.47896530753194
2017,196,1.27818750262629
2017,197,1.58378984980162
2017,198,0.874904819842854
2017,199,0.255656683338999
2017,200,0.225711841056755
2017,201,0.637414735405227
2017,202,1.05460615882464
2017,203,1.54010576667409
2017,204,1.98492878194722
2017,205,1.40936877616314
2017,206,0.449752017190662
2017,207,0.00247967620559056
2017,208,0.635817951100438
2017,209,0.800838413279958
2017,210,0.650269438483325
2017,211,1.31152885634116
2017,212,1.49924721741984
2017,213,1.13628969517572
2017,214,0.448315584665436
2017,215,-0.378556700145493
2017,216,-0.53627336193708
2017,217,-0.0450179981937502
2017,218,0.715030837659615
2017,219,0.98023862911779
2017,220,1.03000668322736
2017,221,0.883107743499958
2017,222,0.83829901723674
2017,223,0.784007062487871
2017,224,0.491929231669358
2017,225,0.137463099992372
2017,226,-0.33318205143357
2017,227,-0.411875087446301
2017,228,-0.650590352332284
2017,229,-1.11147470664046
2017,230,-1.2102129364491
2017,231,-1.53670163504868
2017,232,-1.50677685672708
2017,233,-1.94657243185247
2017,234,-1.31427018521224
2017,235,-1.18630597884882
2017,236,-1.71020030261698
2017,237,-1.74873944983923
2017,238,-1.55682362241511
2017,239,-1.51635337762737
2017,240,-1.32998364349445
2017,241,-1.50199752714605
2017,242,-1.80212288497956
2017,243,-1.79971863829358
2018,152,-1.33109366273835
2018,153,-0.780575745616542
2018,154,-0.347535055808622
2018,155,-0.398020391056998
2018,156,-0.551975780435218
2018,157,-0.407934736875143
2018,158,-0.529589800019076
2018,159,-0.197641313578113
2018,160,0.406474006872807
2018,161,0.352535509956453
2018,162,-0.344789208443534
2018,163,-0.98294664788478
2018,164,-0.492832826653585
2018,165,0.198710998999141
2018,166,-0.49423556801129
2018,167,-1.54104333770267
2018,168,-1.89169317334769
2018,169,-1.9208280935134
2018,170,-1.71373776804965
2018,171,-0.88078165378422
2018,172,-0.390901557557069
2018,173,-0.340438350940545
2018,174,-0.284213987607073
2018,175,-0.0976877997918882
2018,176,-0.184829140147639
2018,177,-0.162485363546553
2018,178,-0.114733045314868
2018,179,-0.135902697582391
2018,180,0.0944753326946017
2018,181,0.374382181229764
2018,182,0.777812605107752
2018,183,1.40255968563386
2018,184,1.84969845131959
2018,185,2.05323780324614
2018,186,2.1127859987059
2018,187,2.13097128749058
2018,188,2.29504339495287
2018,189,1.10585281541366
2018,190,-0.343800348403741
2018,191,-0.536491833654928
2018,192,-0.561927225126388
2018,193,-0.598937403614365
2018,194,-0.0946710039971311
2018,195,-0.116472220723736
2018,196,0.271305110053186
2018,197,0.267220763074635
2018,198,0.130078838538606
2018,199,0.412014974829477
2018,200,0.853548967056724
2018,201,1.12939504349122
2018,202,1.42307173455681
2018,203,1.70966407159934
2018,204,1.47566632602363
2018,205,1.24010743444188
2018,206,1.07587907773272
2018,207,0.91171367565088
2018,208,1.01392858132126
2018,209,1.30244042081633
2018,210,1.48335226086409
2018,211,1.65752006575092
2018,212,1.83335562458532
2018,213,1.5559080385568
2018,214,0.392237219260006
2018,215,0.342140836755087
2018,216,0.907940754675217
2018,217,0.535453620749811
2018,218,0.135285424025233
2018,219,0.00170501591554425
2018,220,-0.315520071021811
2018,221,-0.193454398019987
2018,222,-0.126880247209074
2018,223,-0.232136856739718
2018,224,-0.624486772386203
2018,225,-0.700464455952684
2018,226,-0.735902926169513
2018,227,-0.645112016568148
2018,228,-0.717757803917543
2018,229,-0.786331283305319
2018,230,-0.945144157132926
2018,231,-0.888148978618218
2018,232,-0.929520481918646
2018,233,-0.852074430975111
2018,234,-0.566265540800953
2018,235,-0.765891448528379
2018,236,-1.10464775293516
2018,237,-1.12035335367914
2018,238,-1.05912263937146
2018,239,-1.09885590462129
2018,240,-1.03933586890283
2018,241,-1.17400446757632
2018,242,-0.980984271327483
2018,243,-1.20824115373171
2019,152,-1.54927537850595
2019,153,-1.61760923016291
2019,154,-1.23476453154253
2019,155,-0.933962366815054
2019,156,-0.763396802185852
2019,157,-0.683603834105064
2019,158,-0.479196437724326
2019,159,-0.602033334949759
2019,160,-0.79374045072779
2019,161,-0.688131627179948
2019,162,-0.193749333563975
2019,163,-0.131591930160877
2019,164,-0.12677147446598
2019,165,-0.134507990787603
2019,166,-0.344693961036118
2019,167,-0.375871382066381
2019,168,-0.356528765646545
2019,169,-0.569389181573223
2019,170,-0.408843799857106
2019,171,0.00741614411628472
2019,172,0.495723356662699
2019,173,0.619976426877996
2019,174,0.966244236368184
2019,175,1.10407193785054
2019,176,0.975704302786665
2019,177,0.944499717930593
2019,178,1.24195055057387
2019,179,1.51459784345894
2019,180,1.73384838171973
2019,181,1.59445117163148
2019,182,1.38233157593143
2019,183,1.19878309406691
2019,184,1.44154716313301
2019,185,1.84071419590356
2019,186,1.9735287843395
2019,187,2.02624450213115
2019,188,2.04547834754719
2019,189,1.9694734328235
2019,190,1.755271290704
2019,191,0.807993990442513
2019,192,-0.0609491092630881
2019,193,-0.377421552979202
2019,194,-0.212658096060165
2019,195,0.0563698265614791
2019,196,0.0934296718134267
2019,197,0.188909046287942
2019,198,0.576706103859006
2019,199,0.804511780913433
2019,200,0.964648487607447
2019,201,0.623382963251545
2019,202,0.577775233585422
2019,203,0.920730454034883
2019,204,1.04888658290632
2019,205,0.316306951703037
2019,206,-0.031647004274942
2019,207,-0.575648664526204
2019,208,-0.614450860658208
2019,209,-0.461377290476931
2019,210,-0.180162429357114
2019,211,0.139525602630522
2019,212,0.0222605878692134
2019,213,-0.246512329157505
2019,214,-0.430377613902969
2019,215,-0.453188605777012
2019,216,-0.454411586278255
2019,217,-0.235102533860441
2019,218,0.163429002645403
2019,219,0.321463629200605
2019,220,0.14853964864249
2019,221,0.150122333650936
2019,222,0.202630782725016
2019,223,0.192547050786803
2019,224,0.0639615191557682
2019,225,0.166087388372296
2019,226,0.285470992771364
2019,227,0.440893653906447
2019,228,0.36748027598473
2019,229,-0.325419824701166
2019,230,-0.997977178328656
2019,231,-1.34958874119268
2019,232,-1.61038245859929
2019,233,-1.70083396572129
2019,234,-1.2980914831195
2019,235,-1.29137532776342
2019,236,-1.20866494683305
2019,237,-1.5238464140372
2019,238,-1.42954040423535
2019,239,-1.52067347456989
2019,240,-1.51315258169397
2019,241,-1.62407075527023
2019,242,-1.66044318363792
2019,243,-1.53717521979105
2020,153,-2.17423207855292
2020,154,-2.07956810492288
2020,155,-1.97655848758617
2020,156,-1.88825422389227
2020,157,-1.82813613420549
2020,158,-1.82642022464921
2020,159,-1.78781494511197
2020,160,-1.85189651370541
2020,161,-1.77688552165489
2020,162,-1.54200669542726
2020,163,-1.38843854882975
2020,164,-1.27014643381916
2020,165,-1.27226567093789
2020,166,-1.12291812625708
2020,167,-1.12188510573651
2020,168,-1.19074877719805
2020,169,-1.36446773251546
2020,170,-1.2553501881471
2020,171,-1.27002888888948
2020,172,-1.18098094359686
2020,173,-1.11769498392845
2020,174,-1.11202372703485
2020,175,-1.00474028176498
2020,176,-1.0942606324686
2020,177,-1.03703165471435
2020,178,-0.946012846290645
2020,179,-0.919102057375868
2020,180,-0.943358954842771
2020,181,-0.971271960410858
2020,182,-0.764007280948376
2020,183,-0.634843165682158
2020,184,-0.479794268833082
2020,185,-0.12336902392622
2020,186,0.245219833070518
2020,187,0.344925303889235
2020,188,0.218322954793055
2020,189,0.210333748990093
2020,190,-0.00141605835471692
2020,191,0.00975588248073676
2020,192,0.218796669442347
2020,193,0.242182271799183
2020,194,0.17555583080417
2020,195,0.123005838671229
2020,196,0.372343702761235
2020,197,0.70451375672614
2020,198,0.782763002493386
2020,199,0.751965862179261
2020,200,0.71139252794745
2020,201,0.760366702632416
2020,202,0.724143245943768
2020,203,0.766306764216637
2020,204,0.733361825641749
2020,205,0.630211883285776
2020,206,0.632620414426139
2020,207,0.495913199718644
2020,208,0.550119959433118
2020,209,0.676726265969796
2020,210,0.952492699911795
2020,211,1.09180175617815
2020,212,1.07969025531813
2020,213,0.890644281850086
2020,214,0.787752101650393
2020,215,0.811750002932261
2020,216,0.783867642913066
2020,217,0.931672046291806
2020,218,0.834800462647709
2020,219,0.849052426101789
2020,220,0.609256026575859
2020,221,0.677289257498474
2020,222,0.562542343892425
2020,223,0.618667179922454
2020,224,0.645691971866192
2020,225,0.562231287647396
2020,226,0.50190306538407
2020,227,0.664156388964159
2020,228,0.736526182922886
2020,229,0.859795780163776
2020,230,1.03851970590831
2020,231,1.01635161393473
2020,232,0.922739034370822
2020,233,1.01706126284515
2020,234,1.03352956179494
2020,235,1.08941017779082
2020,236,1.10478744705006
2020,237,0.931956518988759
2020,238,0.731209499999936
2020,239,0.594548452834754
2020,240,0.462584053917432
2020,241,0.282590483520449
2020,242,0.132069316285968
2020,243,0.182961598447263
