SiteID,Year,TempSens_Air.DayLen,str_slope,cat_elev_MEAN,cat_slope_MEAN,wtd_north_per,wtd_slope_MEAN,wtd_area_sqKM,wtd_glacier_per,wtd_lake_per,wtd_wet_per,wtd_lcld_jd,summer_precip,Region,log_vb_mean_width_m,Latitude,Longitude
accs_AKBB-028,2017,0.2452468729340864,0.019169107427,275.33013574660663,3.746875534896181,45.07407,11.757273950647244,17.8413,0,0.7918686392552436,0.8676498,113.75000000000006,239.01,Bristol Bay,5.8764425707687735,60.26358,-155.14171
accs_AKBB-028,2018,0.2526696698959238,0.019169107427,275.33013574660663,3.746875534896181,45.07407,11.757273950647244,17.8413,0,0.7918686392552436,0.8676498,126.8333333333332,378.03,Bristol Bay,5.8764425707687735,60.26358,-155.14171
accs_AKBB-028,2019,0.19132353275647515,0.019169107427,275.33013574660663,3.746875534896181,45.07407,11.757273950647244,17.8413,0,0.7918686392552436,0.8676498,121.02777777777766,132.89,Bristol Bay,5.8764425707687735,60.26358,-155.14171
accs_AKBB-029,2011,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,59.69252,-155.74731
accs_AKBB-029,2012,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,59.69252,-155.74731
accs_AKBB-029,2013,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,59.69252,-155.74731
accs_AKBB-029,2014,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,59.69252,-155.74731
accs_AKBB-029,2015,0.5029081114112068,0.001939841586,95.54259175351157,0.9691132334125673,12.388266,3.681759694525537,93.5369,0,4.465190597608531,0.35023612,48.262734584450186,140.91,Bristol Bay,5.764097185770308,59.69252,-155.74731
accs_AKBB-029,2016,0.48036162902348517,0.001939841586,95.54259175351157,0.9691132334125673,12.388266,3.681759694525537,93.5369,0,4.465190597608531,0.35023612,59.95442359249353,275.53,Bristol Bay,5.764097185770308,59.69252,-155.74731
accs_AKBB-029,2017,0.3894509410352967,0.001939841586,95.54259175351157,0.9691132334125673,12.388266,3.681759694525537,93.5369,0,4.465190597608531,0.35023612,101.78820375335113,186.07,Bristol Bay,5.764097185770308,59.69252,-155.74731
accs_AKBB-029,2018,0.483563284780737,0.001939841586,95.54259175351157,0.9691132334125673,12.388266,3.681759694525537,93.5369,0,4.465190597608531,0.35023612,105.28150134048201,300.66,Bristol Bay,5.764097185770308,59.69252,-155.74731
accs_AKBB-029,2019,0.4664265837398527,0.001939841586,95.54259175351157,0.9691132334125673,12.388266,3.681759694525537,93.5369,0,4.465190597608531,0.35023612,84.07238605898124,104.15,Bristol Bay,5.764097185770308,59.69252,-155.74731
accs_AKBB-040,2011,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,60.44236,-155.20805
accs_AKBB-040,2012,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,60.44236,-155.20805
accs_AKBB-040,2013,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,60.44236,-155.20805
accs_AKBB-040,2014,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,60.44236,-155.20805
accs_AKBB-040,2015,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,60.44236,-155.20805
accs_AKBB-040,2016,0.24001073031931444,0.008642244746,395.37731038878246,14.235954738792435,22.396606,12.465758214978454,186.5479,0,0.18654602396427525,0.5311772,113.41823056300251,392.02,Bristol Bay,5.275928549428424,60.44236,-155.20805
accs_AKBB-040,2017,0.2814293082575324,0.008642244746,395.37731038878246,14.235954738792435,22.396606,12.465758214978454,186.5479,0,0.18654602396427525,0.5311772,114.91689008042931,253.71,Bristol Bay,5.275928549428424,60.44236,-155.20805
accs_AKBB-040,2018,0.22154509035811623,0.008642244746,395.37731038878246,14.235954738792435,22.396606,12.465758214978454,186.5479,0,0.18654602396427525,0.5311772,130.21179624664927,406.49,Bristol Bay,5.275928549428424,60.44236,-155.20805
accs_AKBB-040,2019,0.24461755831310766,0.008642244746,395.37731038878246,14.235954738792435,22.396606,12.465758214978454,186.5479,0,0.18654602396427525,0.5311772,123.94369973190322,155.03,Bristol Bay,5.275928549428424,60.44236,-155.20805
accs_ilbig01,2011,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,59.975,-154.846
accs_ilbig01,2012,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,59.975,-154.846
accs_ilbig01,2013,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,59.975,-154.846
accs_ilbig01,2014,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,59.975,-154.846
accs_ilbig01,2015,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,59.975,-154.846
accs_ilbig01,2016,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,59.975,-154.846
accs_ilbig01,2017,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,59.975,-154.846
accs_ilbig01,2018,0.22559508429633007,0.002483762234,77.59508315256707,1.3452116533636165,3.848985,12.17988013485463,16.4381,0,0.35963322774464973,0.30295473,106.67692307692317,321.18,Bristol Bay,3.8563680444570254,59.975,-154.846
accs_ilbig01,2019,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,59.975,-154.846
accs_iltaz02,2011,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,59.93596,-154.81134
accs_iltaz02,2012,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,59.93596,-154.81134
accs_iltaz02,2013,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,59.93596,-154.81134
accs_iltaz02,2014,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,59.93596,-154.81134
accs_iltaz02,2015,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,59.93596,-154.81134
accs_iltaz02,2016,0.17958351991213412,0.008659013207,90.06450671336844,3.6175612002711937,24.23708,19.215648130971474,844.596,0.26113828184963234,3.6464632229355343,0.12234252,116.78651685393282,297.94,Bristol Bay,5.320358452729308,59.93596,-154.81134
accs_iltaz02,2017,0.23511864648051947,0.008659013207,90.06450671336844,3.6175612002711937,24.23708,19.215648130971474,844.596,0.26113828184963234,3.6464632229355343,0.12234252,127.25153176394673,207.88,Bristol Bay,5.320358452729308,59.93596,-154.81134
accs_iltaz02,2018,0.1258859776715024,0.008659013207,90.06450671336844,3.6175612002711937,24.23708,19.215648130971474,844.596,0.26113828184963234,3.6464632229355343,0.12234252,136.87547892720295,322,Bristol Bay,5.320358452729308,59.93596,-154.81134
accs_iltaz02,2019,-0.04339312552499509,0.008659013207,90.06450671336844,3.6175612002711937,24.23708,19.215648130971474,844.596,0.26113828184963234,3.6464632229355343,0.12234252,127.64808250080534,100.92999999999999,Bristol Bay,5.320358452729308,59.93596,-154.81134
accs_iltnr19,2011,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,59.90227,-154.89095
accs_iltnr19,2012,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,59.90227,-154.89095
accs_iltnr19,2013,0.5286783714128452,0,78.49328512396694,1.131095347507645,29.875448,7.450304248061985,53.4479,0,2.601747062637444,0.9588777,128.2769953051644,177.67000000000002,Bristol Bay,6.000663706973553,59.90227,-154.89095
accs_iltnr19,2014,0.3309225966055992,0,78.49328512396694,1.131095347507645,29.875448,7.450304248061985,53.4479,0,2.601747062637444,0.9588777,46.047169811320884,249.14000000000001,Bristol Bay,6.000663706973553,59.90227,-154.89095
accs_iltnr19,2015,0.33896730400615077,0,78.49328512396694,1.131095347507645,29.875448,7.450304248061985,53.4479,0,2.601747062637444,0.9588777,68.07109004739345,163.08,Bristol Bay,6.000663706973553,59.90227,-154.89095
accs_iltnr19,2016,0.40339554627536267,0,78.49328512396694,1.131095347507645,29.875448,7.450304248061985,53.4479,0,2.601747062637444,0.9588777,81.31924882629107,289.83,Bristol Bay,6.000663706973553,59.90227,-154.89095
accs_iltnr19,2017,0.33962512091879393,0,78.49328512396694,1.131095347507645,29.875448,7.450304248061985,53.4479,0,2.601747062637444,0.9588777,110.92488262910803,203.13,Bristol Bay,6.000663706973553,59.90227,-154.89095
accs_iltnr19,2018,0.4084244671668754,0,78.49328512396694,1.131095347507645,29.875448,7.450304248061985,53.4479,0,2.601747062637444,0.9588777,110.20093457943909,315.61,Bristol Bay,6.000663706973553,59.90227,-154.89095
accs_iltnr19,2019,0.354393398589993,0,78.49328512396694,1.131095347507645,29.875448,7.450304248061985,53.4479,0,2.601747062637444,0.9588777,98.55868544600924,100.09,Bristol Bay,6.000663706973553,59.90227,-154.89095
accs_mubon10,2011,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,60.69262,-154.86514
accs_mubon10,2012,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,60.69262,-154.86514
accs_mubon10,2013,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,60.69262,-154.86514
accs_mubon10,2014,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,60.69262,-154.86514
accs_mubon10,2015,0.25455302417799847,0.005835603441,419.0971813209923,8.093289099399781,23.88333,10.233772472287376,176.4666,0,0.3098692154294681,0.019380437,95.07142857142873,235.05,Bristol Bay,5.235967205005528,60.69262,-154.86514
accs_mubon10,2016,0.15489478679602914,0.005835603441,419.0971813209923,8.093289099399781,23.88333,10.233772472287376,176.4666,0,0.3098692154294681,0.019380437,105.4485714285712,344.81,Bristol Bay,5.235967205005528,60.69262,-154.86514
accs_mubon10,2017,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,60.69262,-154.86514
accs_mubon10,2018,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,60.69262,-154.86514
accs_mubon10,2019,0.1931747495338909,0.005835603441,419.0971813209923,8.093289099399781,23.88333,10.233772472287376,176.4666,0,0.3098692154294681,0.019380437,120.91999999999985,170.29,Bristol Bay,5.235967205005528,60.69262,-154.86514
accs_muekm23,2011,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,59.8254299999999,-155.3571
accs_muekm23,2012,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,59.8254299999999,-155.3571
accs_muekm23,2013,0.41778508011753485,0.007289950419,279.70997782705115,6.611724686300711,16.851828,11.971179555805593,22.1608,0,0.0625090884348978,0,142.1235955056179,185.33,Bristol Bay,4.996606481763343,59.8254299999999,-155.3571
accs_muekm23,2014,0.3790146867227189,0.007289950419,279.70997782705115,6.611724686300711,16.851828,11.971179555805593,22.1608,0,0.0625090884348978,0,93.2921348314606,232.64,Bristol Bay,4.996606481763343,59.8254299999999,-155.3571
accs_muekm23,2015,0.42232723252248605,0.007289950419,279.70997782705115,6.611724686300711,16.851828,11.971179555805593,22.1608,0,0.0625090884348978,0,104.80898876404478,201.37,Bristol Bay,4.996606481763343,59.8254299999999,-155.3571
accs_muekm23,2016,0.4337706385447007,0.007289950419,279.70997782705115,6.611724686300711,16.851828,11.971179555805593,22.1608,0,0.0625090884348978,0,113.41573033707874,316.21999999999997,Bristol Bay,4.996606481763343,59.8254299999999,-155.3571
accs_muekm23,2017,0.34181114861772094,0.007289950419,279.70997782705115,6.611724686300711,16.851828,11.971179555805593,22.1608,0,0.0625090884348978,0,110.37078651685403,214.35,Bristol Bay,4.996606481763343,59.8254299999999,-155.3571
accs_muekm23,2018,0.3256971712845483,0.007289950419,279.70997782705115,6.611724686300711,16.851828,11.971179555805593,22.1608,0,0.0625090884348978,0,136.24719101123588,349.41,Bristol Bay,4.996606481763343,59.8254299999999,-155.3571
accs_muekm23,2019,0.29333325560880674,0.007289950419,279.70997782705115,6.611724686300711,16.851828,11.971179555805593,22.1608,0,0.0625090884348978,0,125.28089887640448,115.22,Bristol Bay,4.996606481763343,59.8254299999999,-155.3571
accs_musfk01,2011,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,59.82923,-155.77438
accs_musfk01,2012,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,59.82923,-155.77438
accs_musfk01,2013,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,59.82923,-155.77438
accs_musfk01,2014,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,59.82923,-155.77438
accs_musfk01,2015,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,59.82923,-155.77438
accs_musfk01,2016,0.41635328400890476,0.00270225744,180.97236842105275,1.3995540930410497,17.567884,7.238268357399415,273.27819999999997,0,1.8303514042480273,0.7170349,100.05104831358238,279.8,Bristol Bay,6.038253066028606,59.82923,-155.77438
accs_musfk01,2017,0.4089751550172628,0.00270225744,180.97236842105275,1.3995540930410497,17.567884,7.238268357399415,273.27819999999997,0,1.8303514042480273,0.7170349,109.19416590701906,186.69,Bristol Bay,6.038253066028606,59.82923,-155.77438
accs_musfk01,2018,0.428023360435504,0.00270225744,180.97236842105275,1.3995540930410497,17.567884,7.238268357399415,273.27819999999997,0,1.8303514042480273,0.7170349,120.9735642661804,307.43,Bristol Bay,6.038253066028606,59.82923,-155.77438
accs_musfk01,2019,0.44590781047761224,0.00270225744,180.97236842105275,1.3995540930410497,17.567884,7.238268357399415,273.27819999999997,0,1.8303514042480273,0.7170349,113.82041932543302,114.07000000000001,Bristol Bay,6.038253066028606,59.82923,-155.77438
accs_mussm15,2011,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,59.79815,-155.51123
accs_mussm15,2012,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,59.79815,-155.51123
accs_mussm15,2013,0.656444430419737,0.006843730224,266.7319639700316,5.028014393483806,21.766169,8.932959663356934,25.6329,0,3.399452763344423,0.021066677,137.82178217821786,159.59,Bristol Bay,5.7273995137944205,59.79815,-155.51123
accs_mussm15,2014,0.4968975312634965,0.006843730224,266.7319639700316,5.028014393483806,21.766169,8.932959663356934,25.6329,0,3.399452763344423,0.021066677,49.792079207920665,218.70000000000002,Bristol Bay,5.7273995137944205,59.79815,-155.51123
accs_mussm15,2015,0.5220759507738629,0.006843730224,266.7319639700316,5.028014393483806,21.766169,8.932959663356934,25.6329,0,3.399452763344423,0.021066677,96.93069306930698,186.93,Bristol Bay,5.7273995137944205,59.79815,-155.51123
accs_mussm15,2016,0.5318107200229367,0.006843730224,266.7319639700316,5.028014393483806,21.766169,8.932959663356934,25.6329,0,3.399452763344423,0.021066677,101.33663366336651,300.9,Bristol Bay,5.7273995137944205,59.79815,-155.51123
accs_mussm15,2017,0.4547910139544797,0.006843730224,266.7319639700316,5.028014393483806,21.766169,8.932959663356934,25.6329,0,3.399452763344423,0.021066677,109.41584158415839,204.23,Bristol Bay,5.7273995137944205,59.79815,-155.51123
accs_mussm15,2018,0.5446056190570798,0.006843730224,266.7319639700316,5.028014393483806,21.766169,8.932959663356934,25.6329,0,3.399452763344423,0.021066677,113.6831683168316,333.8,Bristol Bay,5.7273995137944205,59.79815,-155.51123
accs_mussm15,2019,0.5382669239517639,0.006843730224,266.7319639700316,5.028014393483806,21.766169,8.932959663356934,25.6329,0,3.399452763344423,0.021066677,113.70297029702965,120.42,Bristol Bay,5.7273995137944205,59.79815,-155.51123
accs_mustu17,2011,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,59.70342,-156.30147
accs_mustu17,2012,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,59.70342,-156.30147
accs_mustu17,2013,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,59.70342,-156.30147
accs_mustu17,2014,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,59.70342,-156.30147
accs_mustu17,2015,0.525402712261325,0.001185875251,141.5316070068545,2.564639992228988,13.728576,3.618818411575771,420.1106,0,2.6364541473651757,4.6491804,61.52338129496354,141.34,Bristol Bay,5.686599056476591,59.70342,-156.30147
accs_mustu17,2016,0.44749678573032065,0.001185875251,141.5316070068545,2.564639992228988,13.728576,3.618818411575771,420.1106,0,2.6364541473651757,4.6491804,62.624100719424916,269.14,Bristol Bay,5.686599056476591,59.70342,-156.30147
accs_mustu17,2017,0.37141429635013357,0.001185875251,141.5316070068545,2.564639992228988,13.728576,3.618818411575771,420.1106,0,2.6364541473651757,4.6491804,109.15698022768072,167.22,Bristol Bay,5.686599056476591,59.70342,-156.30147
accs_mustu17,2018,0.5067281097675327,0.001185875251,141.5316070068545,2.564639992228988,13.728576,3.618818411575771,420.1106,0,2.6364541473651757,4.6491804,115.89988009592315,287.21,Bristol Bay,5.686599056476591,59.70342,-156.30147
accs_mustu17,2019,0.5027639358440175,0.001185875251,141.5316070068545,2.564639992228988,13.728576,3.618818411575771,420.1106,0,2.6364541473651757,4.6491804,101.32693461307707,110.29,Bristol Bay,5.686599056476591,59.70342,-156.30147
accs_mutsk02,2011,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,59.817,-155.764919999999
accs_mutsk02,2012,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,59.817,-155.764919999999
accs_mutsk02,2013,0.7289621489991075,0.005060364135,194.45115143056518,2.7508378366506148,18.609787,2.2218138780099794,20.2415,0,2.072395754718639,1.7365314,127.91249999999997,144.74,Bristol Bay,5.830800024774559,59.817,-155.764919999999
accs_mutsk02,2014,0.544306089344386,0.005060364135,194.45115143056518,2.7508378366506148,18.609787,2.2218138780099794,20.2415,0,2.072395754718639,1.7365314,32.725000000000136,189.64000000000001,Bristol Bay,5.830800024774559,59.817,-155.764919999999
accs_mutsk02,2015,0.5454737551050967,0.005060364135,194.45115143056518,2.7508378366506148,18.609787,2.2218138780099794,20.2415,0,2.072395754718639,1.7365314,63.06250000000006,167.04,Bristol Bay,5.830800024774559,59.817,-155.764919999999
accs_mutsk02,2016,0.4993113226867796,0.005060364135,194.45115143056518,2.7508378366506148,18.609787,2.2218138780099794,20.2415,0,2.072395754718639,1.7365314,78.77500000000003,280.26,Bristol Bay,5.830800024774559,59.817,-155.764919999999
accs_mutsk02,2017,0.4989314128760713,0.005060364135,194.45115143056518,2.7508378366506148,18.609787,2.2218138780099794,20.2415,0,2.072395754718639,1.7365314,109.68750000000011,187.03,Bristol Bay,5.830800024774559,59.817,-155.764919999999
accs_mutsk02,2018,0.5275801220658489,0.005060364135,194.45115143056518,2.7508378366506148,18.609787,2.2218138780099794,20.2415,0,2.072395754718639,1.7365314,112.03749999999997,307.85,Bristol Bay,5.830800024774559,59.817,-155.764919999999
accs_mutsk02,2019,0.5848451320200808,0.005060364135,194.45115143056518,2.7508378366506148,18.609787,2.2218138780099794,20.2415,0,2.072395754718639,1.7365314,98.6875,114.11,Bristol Bay,5.830800024774559,59.817,-155.764919999999
accs_mutsk09,2011,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,59.81045,-155.61197
accs_mutsk09,2012,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,59.81045,-155.61197
accs_mutsk09,2013,0.5444443669263307,0.005102938722,217.53568060358373,0.944279165069369,13.587451,8.089708040549645,13.5213,0,0.03154304923997118,0.033280823,139.18518518518516,152.33,Bristol Bay,5.614080346932609,59.81045,-155.61197
accs_mutsk09,2014,0.43978084236541,0.005102938722,217.53568060358373,0.944279165069369,13.587451,8.089708040549645,13.5213,0,0.03154304923997118,0.033280823,78.11111111111114,207.05,Bristol Bay,5.614080346932609,59.81045,-155.61197
accs_mutsk09,2015,0.3827593244108351,0.005102938722,217.53568060358373,0.944279165069369,13.587451,8.089708040549645,13.5213,0,0.03154304923997118,0.033280823,108.59259259259267,178.57,Bristol Bay,5.614080346932609,59.81045,-155.61197
accs_mutsk09,2016,0.41763369005400813,0.005102938722,217.53568060358373,0.944279165069369,13.587451,8.089708040549645,13.5213,0,0.03154304923997118,0.033280823,116.68518518518516,292.75,Bristol Bay,5.614080346932609,59.81045,-155.61197
accs_mutsk09,2017,0.3650488895333767,0.005102938722,217.53568060358373,0.944279165069369,13.587451,8.089708040549645,13.5213,0,0.03154304923997118,0.033280823,109.72222222222229,197.51,Bristol Bay,5.614080346932609,59.81045,-155.61197
accs_mutsk09,2018,0.319734694095636,0.005102938722,217.53568060358373,0.944279165069369,13.587451,8.089708040549645,13.5213,0,0.03154304923997118,0.033280823,118.25925925925924,324.95,Bristol Bay,5.614080346932609,59.81045,-155.61197
accs_mutsk09,2019,0.30856379872509887,0.005102938722,217.53568060358373,0.944279165069369,13.587451,8.089708040549645,13.5213,0,0.03154304923997118,0.033280823,115.81481481481484,119,Bristol Bay,5.614080346932609,59.81045,-155.61197
APU10,2011,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,59.77182401,-151.8340092
APU10,2012,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,59.77182401,-151.8340092
APU10,2013,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,59.77182401,-151.8340092
APU10,2014,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,59.77182401,-151.8340092
APU10,2015,0.4113490295637832,0.00223118,33.630579079880995,5.865232363077545,24.800928,6.271053263219555,581.7769999999999,0,0.10031340337195038,11.544337,61.60950323974066,64.61,Cook Inlet,5.122340304349891,59.77182401,-151.8340092
APU10,2016,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,59.77182401,-151.8340092
APU10,2017,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,59.77182401,-151.8340092
APU10,2018,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,59.77182401,-151.8340092
APU10,2019,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,59.77182401,-151.8340092
APU11,2011,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,59.71146647,-151.6874863
APU11,2012,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,59.71146647,-151.6874863
APU11,2013,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,59.71146647,-151.6874863
APU11,2014,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,59.71146647,-151.6874863
